Дата,Приход.1,Уход.1,Длительность общая,Длительность раб.дня без обеда,Вых/Будни,id
"2021-03-09 00:00:00,000","1899-12-30 08:31:00,000","1899-12-30 17:35:00,000","9,0666666666666664","8,0666666666666664",Будни,ОРГ1-00870
"2021-03-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-02549
"2021-03-09 00:00:00,000","1899-12-30 07:25:00,000","1899-12-30 17:35:00,000","10,166666666666666","9,1666666666666661",Будни,ОРГ1-02054
"2021-03-09 00:00:00,000","1899-12-30 08:33:00,000","1899-12-30 17:35:00,000","9,0333333333333332","8,0333333333333332",Будни,ОРГ1-01489
"2021-03-09 00:00:00,000","1899-12-30 07:59:00,000","1899-12-30 17:35:00,000","9,6","8,6",Будни,ОРГ1-01969
"2021-03-09 00:00:00,000","1899-12-30 08:32:00,000","1899-12-30 17:35:00,000","9,0499999999999989","8,0499999999999989",Будни,ОРГ1-02661
"2021-03-09 00:00:00,000","1899-12-30 08:24:00,000","1899-12-30 17:35:00,000","9,1833333333333336","8,1833333333333336",Будни,ОРГ1-00004
"2021-03-09 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-00581
"2021-03-09 00:00:00,000","1899-12-30 08:32:00,000","1899-12-30 17:35:00,000","9,0499999999999989","8,0499999999999989",Будни,ОРГ1-00807
"2021-03-09 00:00:00,000","1899-12-30 08:17:00,000","1899-12-30 17:35:00,000","9,2999999999999989","8,2999999999999989",Будни,ОРГ1-00089
"2021-03-09 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-01764
"2021-03-09 00:00:00,000","1899-12-30 08:30:00,000","1899-12-30 17:35:00,000","9,0833333333333321","8,0833333333333321",Будни,ОРГ1-00821
"2021-03-09 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-00648
"2021-03-09 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-02636
"2021-03-09 00:00:00,000","1899-12-30 08:08:00,000","1899-12-30 17:35:00,000","9,45","8,45",Будни,ОРГ1-01856
"2021-03-09 00:00:00,000","1899-12-30 08:27:00,000","1899-12-30 17:35:00,000","9,1333333333333329","8,1333333333333329",Будни,ОРГ1-02706
"2021-03-09 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-01727
"2021-03-09 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-01573
"2021-03-09 00:00:00,000","1899-12-30 08:21:00,000","1899-12-30 17:35:00,000","9,2333333333333325","8,2333333333333325",Будни,ОРГ1-01461
"2021-03-09 00:00:00,000","1899-12-30 08:16:00,000","1899-12-30 17:35:00,000","9,3166666666666664","8,3166666666666664",Будни,ОРГ1-02103
"2021-03-09 00:00:00,000","1899-12-30 08:43:00,000","1899-12-30 17:35:00,000","8,8666666666666671","7,8666666666666671",Будни,ОРГ1-01757
"2021-03-10 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:35:00,000","9,3666666666666671","8,3666666666666671",Будни,ОРГ1-02050
"2021-03-10 00:00:00,000","1899-12-30 08:25:00,000","1899-12-30 17:35:00,000","9,1666666666666661","8,1666666666666661",Будни,ОРГ1-01373
"2021-03-10 00:00:00,000","1899-12-30 07:49:00,000","1899-12-30 17:35:00,000","9,7666666666666657","8,7666666666666657",Будни,ОРГ1-02006
"2021-03-10 00:00:00,000","1899-12-30 07:51:00,000","1899-12-30 17:35:00,000","9,7333333333333325","8,7333333333333325",Будни,ОРГ1-00983
"2021-03-10 00:00:00,000","1899-12-30 08:22:00,000","1899-12-30 17:35:00,000","9,2166666666666668","8,2166666666666668",Будни,ОРГ1-01830
"2021-03-10 00:00:00,000","1899-12-30 08:05:00,000","1899-12-30 17:35:00,000","9,5","8,5",Будни,ОРГ1-00522
"2021-03-10 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 17:35:00,000","9,2833333333333332","8,2833333333333332",Будни,ОРГ1-00329
"2021-03-10 00:00:00,000","1899-12-30 08:26:00,000","1899-12-30 17:35:00,000","9,15","8,15",Будни,ОРГ1-01809
"2021-03-10 00:00:00,000","1899-12-30 08:25:00,000","1899-12-30 17:35:00,000","9,1666666666666661","8,1666666666666661",Будни,ОРГ1-02152
"2021-03-10 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-00581
"2021-03-10 00:00:00,000","1899-12-30 08:11:00,000","1899-12-30 17:35:00,000","9,4","8,4",Будни,ОРГ1-00412
"2021-03-10 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 17:35:00,000","9,2833333333333332","8,2833333333333332",Будни,ОРГ1-01348
"2021-03-10 00:00:00,000","1899-12-30 08:03:00,000","1899-12-30 17:35:00,000","9,5333333333333332","8,5333333333333332",Будни,ОРГ1-02656
"2021-03-10 00:00:00,000","1899-12-30 08:17:00,000","1899-12-30 17:35:00,000","9,2999999999999989","8,2999999999999989",Будни,ОРГ1-02002
"2021-03-10 00:00:00,000","1899-12-30 08:10:00,000","1899-12-30 17:35:00,000","9,4166666666666661","8,4166666666666661",Будни,ОРГ1-02594
"2021-03-10 00:00:00,000","1899-12-30 08:33:00,000","1899-12-30 17:35:00,000","9,0333333333333332","8,0333333333333332",Будни,ОРГ1-01301
"2021-03-10 00:00:00,000","1899-12-30 08:08:00,000","1899-12-30 17:35:00,000","9,45","8,45",Будни,ОРГ1-01010
"2021-03-10 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-01490
"2021-03-10 00:00:00,000","1899-12-30 07:58:00,000","1899-12-30 17:35:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-00142
"2021-03-10 00:00:00,000","1899-12-30 07:52:00,000","1899-12-30 17:35:00,000","9,7166666666666668","8,7166666666666668",Будни,ОРГ1-00706
"2021-03-10 00:00:00,000","1899-12-30 08:52:00,000","1899-12-30 17:35:00,000","8,7166666666666668","7,7166666666666668",Будни,ОРГ1-01634
"2021-03-11 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-02495
"2021-03-11 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-00293
"2021-03-11 00:00:00,000","1899-12-30 08:24:00,000","1899-12-30 17:35:00,000","9,1833333333333336","8,1833333333333336",Будни,ОРГ1-01166
"2021-03-11 00:00:00,000","1899-12-30 08:26:00,000","1899-12-30 17:35:00,000","9,15","8,15",Будни,ОРГ1-00030
"2021-03-11 00:00:00,000","1899-12-30 08:26:00,000","1899-12-30 17:35:00,000","9,15","8,15",Будни,ОРГ1-00503
"2021-03-11 00:00:00,000","1899-12-30 08:05:00,000","1899-12-30 17:35:00,000","9,5","8,5",Будни,ОРГ1-00085
"2021-03-11 00:00:00,000","1899-12-30 08:07:00,000","1899-12-30 17:35:00,000","9,4666666666666668","8,4666666666666668",Будни,ОРГ1-02646
"2021-03-11 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-00712
"2021-03-11 00:00:00,000","1899-12-30 08:29:00,000","1899-12-30 17:35:00,000","9,1","8,1",Будни,ОРГ1-00850
"2021-03-11 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-02124
"2021-03-11 00:00:00,000","1899-12-30 08:00:00,000","1899-12-30 17:35:00,000","9,5833333333333321","8,5833333333333321",Будни,ОРГ1-00522
"2021-03-11 00:00:00,000","1899-12-30 08:10:00,000","1899-12-30 17:35:00,000","9,4166666666666661","8,4166666666666661",Будни,ОРГ1-00581
"2021-03-11 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-02598
"2021-03-11 00:00:00,000","1899-12-30 07:50:00,000","1899-12-30 17:35:00,000","9,75","8,75",Будни,ОРГ1-00261
"2021-03-11 00:00:00,000","1899-12-30 08:20:00,000","1899-12-30 17:35:00,000","9,25","8,25",Будни,ОРГ1-00089
"2021-03-11 00:00:00,000","1899-12-30 08:11:00,000","1899-12-30 17:35:00,000","9,4","8,4",Будни,ОРГ1-02656
"2021-03-11 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 17:35:00,000","9,2833333333333332","8,2833333333333332",Будни,ОРГ1-02605
"2021-03-11 00:00:00,000","1899-12-30 08:38:00,000","1899-12-30 17:35:00,000","8,95","7,9499999999999993",Будни,ОРГ1-01394
"2021-03-11 00:00:00,000","1899-12-30 08:15:00,000","1899-12-30 17:35:00,000","9,3333333333333321","8,3333333333333321",Будни,ОРГ1-01858
"2021-03-11 00:00:00,000","1899-12-30 07:53:00,000","1899-12-30 17:35:00,000","9,7","8,7",Будни,ОРГ1-00092
"2021-03-11 00:00:00,000","1899-12-30 10:29:00,000","1899-12-30 17:35:00,000","7,1","6,1",Будни,ОРГ1-00542
"2021-03-12 00:00:00,000","1899-12-30 08:29:00,000","1899-12-30 17:35:00,000","9,1","8,1",Будни,ОРГ1-01101
"2021-03-12 00:00:00,000","1899-12-30 08:21:00,000","1899-12-30 17:35:00,000","9,2333333333333325","8,2333333333333325",Будни,ОРГ1-02689
"2021-03-12 00:00:00,000","1899-12-30 08:07:00,000","1899-12-30 17:35:00,000","9,4666666666666668","8,4666666666666668",Будни,ОРГ1-01097
"2021-03-12 00:00:00,000","1899-12-30 08:15:00,000","1899-12-30 17:35:00,000","9,3333333333333321","8,3333333333333321",Будни,ОРГ1-00587
"2021-03-12 00:00:00,000","1899-12-30 08:27:00,000","1899-12-30 17:35:00,000","9,1333333333333329","8,1333333333333329",Будни,ОРГ1-02692
"2021-03-12 00:00:00,000","1899-12-30 07:44:00,000","1899-12-30 17:35:00,000","9,85","8,85",Будни,ОРГ1-00977
"2021-03-12 00:00:00,000","1899-12-30 07:58:00,000","1899-12-30 17:35:00,000","9,6166666666666671","8,6166666666666671",Будни,ОРГ1-01305
"2021-03-12 00:00:00,000","1899-12-30 08:28:00,000","1899-12-30 17:35:00,000","9,1166666666666671","8,1166666666666671",Будни,ОРГ1-01779
"2021-03-12 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 17:35:00,000","9,2833333333333332","8,2833333333333332",Будни,ОРГ1-00423
"2021-03-12 00:00:00,000","1899-12-30 10:16:00,000","1899-12-30 17:35:00,000","7,3166666666666664","6,3166666666666664",Будни,ОРГ1-00924
"2021-03-12 00:00:00,000","1899-12-30 08:28:00,000","1899-12-30 17:35:00,000","9,1166666666666671","8,1166666666666671",Будни,ОРГ1-01780
"2021-03-12 00:00:00,000","1899-12-30 08:11:00,000","1899-12-30 17:35:00,000","9,4","8,4",Будни,ОРГ1-02013
"2021-03-12 00:00:00,000","1899-12-30 08:14:00,000","1899-12-30 17:35:00,000","9,35","8,35",Будни,ОРГ1-01274
"2021-03-15 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-01058
"2021-03-15 00:00:00,000","1899-12-30 08:22:00,000","1899-12-30 17:35:00,000","9,2166666666666668","8,2166666666666668",Будни,ОРГ1-01074
"2021-03-15 00:00:00,000","1899-12-30 08:33:00,000","1899-12-30 17:35:00,000","9,0333333333333332","8,0333333333333332",Будни,ОРГ1-02689
"2021-03-15 00:00:00,000","1899-12-30 08:16:00,000","1899-12-30 17:35:00,000","9,3166666666666664","8,3166666666666664",Будни,ОРГ1-02050
"2021-03-15 00:00:00,000","1899-12-30 08:22:00,000","1899-12-30 17:35:00,000","9,2166666666666668","8,2166666666666668",Будни,ОРГ1-00587
"2021-03-15 00:00:00,000","1899-12-30 08:15:00,000","1899-12-30 17:35:00,000","9,3333333333333321","8,3333333333333321",Будни,ОРГ1-00972
"2021-03-15 00:00:00,000","1899-12-30 08:04:00,000","1899-12-30 17:35:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-01373
"2021-03-15 00:00:00,000","1899-12-30 08:17:00,000","1899-12-30 17:35:00,000","9,2999999999999989","8,2999999999999989",Будни,ОРГ1-00690
"2021-03-15 00:00:00,000","1899-12-30 08:29:00,000","1899-12-30 17:35:00,000","9,1","8,1",Будни,ОРГ1-02515
"2021-03-15 00:00:00,000","1899-12-30 08:05:00,000","1899-12-30 17:35:00,000","9,5","8,5",Будни,ОРГ1-00085
"2021-03-15 00:00:00,000","1899-12-30 08:33:00,000","1899-12-30 17:35:00,000","9,0333333333333332","8,0333333333333332",Будни,ОРГ1-00150
"2021-03-15 00:00:00,000","1899-12-30 08:24:00,000","1899-12-30 17:35:00,000","9,1833333333333336","8,1833333333333336",Будни,ОРГ1-01731
"2021-03-15 00:00:00,000","1899-12-30 08:28:00,000","1899-12-30 17:35:00,000","9,1166666666666671","8,1166666666666671",Будни,ОРГ1-02109
"2021-03-15 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:35:00,000","9,3666666666666671","8,3666666666666671",Будни,ОРГ1-00466
"2021-03-15 00:00:00,000","1899-12-30 08:28:00,000","1899-12-30 17:35:00,000","9,1166666666666671","8,1166666666666671",Будни,ОРГ1-01717
"2021-03-15 00:00:00,000","1899-12-30 08:10:00,000","1899-12-30 17:35:00,000","9,4166666666666661","8,4166666666666661",Будни,ОРГ1-02598
"2021-03-15 00:00:00,000","1899-12-30 08:29:00,000","1899-12-30 17:35:00,000","9,1","8,1",Будни,ОРГ1-02205
"2021-03-15 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-01669
"2021-03-15 00:00:00,000","1899-12-30 08:20:00,000","1899-12-30 17:35:00,000","9,25","8,25",Будни,ОРГ1-01274
"2021-03-15 00:00:00,000","1899-12-30 08:26:00,000","1899-12-30 17:35:00,000","9,15","8,15",Будни,ОРГ1-00480
"2021-03-16 00:00:00,000","1899-12-30 08:11:00,000","1899-12-30 17:35:00,000","9,4","8,4",Будни,ОРГ1-02638
"2021-03-16 00:00:00,000","1899-12-30 08:21:00,000","1899-12-30 17:35:00,000","9,2333333333333325","8,2333333333333325",Будни,ОРГ1-01805
"2021-03-16 00:00:00,000","1899-12-30 08:28:00,000","1899-12-30 17:35:00,000","9,1166666666666671","8,1166666666666671",Будни,ОРГ1-00503
"2021-03-16 00:00:00,000","1899-12-30 12:55:00,000","1899-12-30 17:35:00,000","4,6666666666666661","4,6666666666666661",Будни,ОРГ1-01587
"2021-03-16 00:00:00,000","1899-12-30 08:30:00,000","1899-12-30 17:35:00,000","9,0833333333333321","8,0833333333333321",Будни,ОРГ1-01451
"2021-03-16 00:00:00,000","1899-12-30 08:24:00,000","1899-12-30 17:35:00,000","9,1833333333333336","8,1833333333333336",Будни,ОРГ1-01489
"2021-03-16 00:00:00,000","1899-12-30 08:11:00,000","1899-12-30 17:35:00,000","9,4","8,4",Будни,ОРГ1-00466
"2021-03-16 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 17:35:00,000","9,2833333333333332","8,2833333333333332",Будни,ОРГ1-00261
"2021-03-16 00:00:00,000","1899-12-30 08:08:00,000","1899-12-30 17:35:00,000","9,45","8,45",Будни,ОРГ1-00089
"2021-03-16 00:00:00,000","1899-12-30 08:14:00,000","1899-12-30 17:35:00,000","9,35","8,35",Будни,ОРГ1-02656
"2021-03-16 00:00:00,000","1899-12-30 08:27:00,000","1899-12-30 17:35:00,000","9,1333333333333329","8,1333333333333329",Будни,ОРГ1-01766
"2021-03-16 00:00:00,000","1899-12-30 08:04:00,000","1899-12-30 17:35:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-01010
"2021-03-16 00:00:00,000","1899-12-30 07:34:00,000","1899-12-30 17:35:00,000","10,016666666666666","9,0166666666666657",Будни,ОРГ1-01432
"2021-03-16 00:00:00,000","1899-12-30 08:20:00,000","1899-12-30 17:35:00,000","9,25","8,25",Будни,ОРГ1-00467
"2021-03-16 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:35:00,000","9,3666666666666671","8,3666666666666671",Будни,ОРГ1-00549
"2021-03-16 00:00:00,000","1899-12-30 08:12:00,000","1899-12-30 17:35:00,000","9,3833333333333329","8,3833333333333329",Будни,ОРГ1-01634
"2021-03-16 00:00:00,000","1899-12-30 08:18:00,000","1899-12-30 17:35:00,000","9,2833333333333332","8,2833333333333332",Будни,ОРГ1-01757
"2021-03-17 00:00:00,000","1899-12-30 08:51:00,000","1899-12-30 17:35:00,000","8,7333333333333325","7,7333333333333325",Будни,ОРГ1-00767
"2021-03-17 00:00:00,000","1899-12-30 08:25:00,000","1899-12-30 17:35:00,000","9,1666666666666661","8,1666666666666661",Будни,ОРГ1-01101
"2021-03-17 00:00:00,000","1899-12-30 08:26:00,000","1899-12-30 17:35:00,000","9,15","8,15",Будни,ОРГ1-01074
"2021-03-17 00:00:00,000","1899-12-30 08:21:00,000","1899-12-30 17:35:00,000","9,2333333333333325","8,2333333333333325",Будни,ОРГ1-01373
"2021-03-17 00:00:00,000","1899-12-30 08:27:00,000","1899-12-30 17:35:00,000","9,1333333333333329","8,1333333333333329",Будни,ОРГ1-01456
"2021-03-17 00:00:00,000","1899-12-30 08:11:00,000","1899-12-30 17:35:00,000","9,4","8,4",Будни,ОРГ1-00741
"2021-03-17 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-02126
"2021-03-17 00:00:00,000","1899-12-30 08:22:00,000","1899-12-30 17:35:00,000","9,2166666666666668","8,2166666666666668",Будни,ОРГ1-00339
"2021-03-17 00:00:00,000","1899-12-30 07:30:00,000","1899-12-30 17:35:00,000","10,083333333333332","9,0833333333333321",Будни,ОРГ1-01830
"2021-03-17 00:00:00,000","1899-12-30 08:35:00,000","1899-12-30 17:35:00,000",9,8,Будни,ОРГ1-01732
"2021-03-17 00:00:00,000","1899-12-30 08:08:00,000","1899-12-30 17:35:00,000","9,45","8,45",Будни,ОРГ1-00581
"2021-03-17 00:00:00,000","1899-12-30 08:25:00,000","1899-12-30 17:35:00,000","9,1666666666666661","8,1666666666666661",Будни,ОРГ1-01717
"2021-03-17 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-00049
"2021-03-17 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-02693
"2021-03-17 00:00:00,000","1899-12-30 08:04:00,000","1899-12-30 17:35:00,000","9,5166666666666657","8,5166666666666657",Будни,ОРГ1-00517
"2021-03-17 00:00:00,000","1899-12-30 09:48:00,000","1899-12-30 17:35:00,000","7,7833333333333332","6,7833333333333332",Будни,ОРГ1-00458
"2021-03-17 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-02710
"2021-03-17 00:00:00,000","1899-12-30 08:09:00,000","1899-12-30 17:35:00,000","9,4333333333333336","8,4333333333333336",Будни,ОРГ1-02056
"2021-03-17 00:00:00,000","1899-12-30 08:23:00,000","1899-12-30 17:35:00,000","9,2","8,2",Будни,ОРГ1-01757
"2021-03-16 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-05229
"2021-03-16 00:00:00,000","1899-12-30 08:30:00,000","1899-12-30 17:35:00,000","9,0833333333333321","8,0833333333333321",Будни,ОРГ1-04406
"2021-03-16 00:00:00,000","1899-12-30 08:10:00,000","1899-12-30 17:35:00,000","9,4166666666666661","8,4166666666666661",Будни,ОРГ1-05074
"2021-03-11 00:00:00,000","1899-12-30 08:35:00,000","1899-12-30 17:35:00,000",9,8,Будни,ОРГ1-02247
"2021-03-11 00:00:00,000","1899-12-30 08:13:00,000","1899-12-30 17:35:00,000","9,3666666666666671","8,3666666666666671",Будни,ОРГ1-03025
"2021-03-11 00:00:00,000","1899-12-30 08:05:00,000","1899-12-30 17:35:00,000","9,5","8,5",Будни,ОРГ1-00209
"2021-03-11 00:00:00,000","1899-12-30 07:56:00,000","1899-12-30 17:35:00,000","9,65","8,65",Будни,ОРГ1-06172
"2021-03-11 00:00:00,000","1899-12-30 08:16:00,000","1899-12-30 17:35:00,000","9,3166666666666664","8,3166666666666664",Будни,ОРГ1-06173
"2021-03-11 00:00:00,000","1899-12-30 08:26:00,000","1899-12-30 17:35:00,000","9,15","8,15",Будни,ОРГ1-01173
"2021-03-12 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-05229
"2021-03-12 00:00:00,000","1899-12-30 08:19:00,000","1899-12-30 17:35:00,000","9,2666666666666657","8,2666666666666657",Будни,ОРГ1-00559
"2021-03-12 00:00:00,000","1899-12-30 08:27:00,000","1899-12-30 17:35:00,000","9,1333333333333329","8,1333333333333329",Будни,ОРГ1-02430
"2021-03-12 00:00:00,000","1899-12-30 08:20:00,000","1899-12-30 17:35:00,000","9,25","8,25",Будни,ОРГ1-01821
"2021-03-12 00:00:00,000","1899-12-30 08:30:00,000","1899-12-30 17:35:00,000","9,0833333333333321","8,0833333333333321",Будни,ОРГ1-04406
"2021-03-12 00:00:00,000","1899-12-30 08:22:00,000","1899-12-30 17:35:00,000","9,2166666666666668","8,2166666666666668",Будни,ОРГ1-02502
